id,sku,name,short_description,image,price,product_link,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
49451282,3639739916725,Máy lọc không khí ô tô Airshot Road | Sản phẩm chính hãng Hàn Quốc | Sử dụng công nghệ đèn LED UV khử trùng mạnh mẽ,"MÁY LỌC KHÔNG KHÍ AIRSHOT ROAD(Máy lọc không khí dùng cho ô tô Airshot Road)Máy khử mùi ô tô, phòngTHƯƠNG HIỆU: AIRSHOT ROAD MÀU SẮC: ĐENKÍCH THƯỚC: 121mm x 53mm x 65mmDÙNG CHO : Các loại ô tô,...",https://salt.tikicdn.com/cache/280x280/ts/product/41/9d/a4/6427ad9e907b873ebcc909f597ab9346.jpg,1399000,,1700000,,301000,18,95,,available,,1000,1000,,229329,Airshot
95020761,1944392120998,Thảm lót cốp xe ô tô BMW New X3 nhãn hiệu Macsim 3W chất liệu TPE cao cấp màu đen,"Thảm lót cốp ô tô chất liệu TPE mang thương hiệu Macsim 3W được công ty TNHH Aladdin Asia đặt hàng OEM từ nhà máy sản xuất uy tín hiện đại bậc nhất trên thế giới, đạt tiêu chuẩn Châu Âu. Các mẫu thảm ...",https://salt.tikicdn.com/cache/280x280/ts/product/b8/b1/eb/3b57acd5c3456c0e7514724ae049f68a.jpg,2800000,,2800000,,0,0,0,,available,,1000,1000,,4642605,Macsim
142235049,8837901771961,Thảm lót cốp xe ô tô Vinfast Lux SA 2019-đến nay nhãn hiệu Macsim chất liệu TPV cao cấp mầu be,"Vật liệu TPV - tên viết tắt  của Thermoplastic Vulcanizate là nhựa dẻo lưu hóa tạo ra nhờ phản ứng với cao su. Vật liệu TPV có tính đàn hồi cao, siêu bền, dẻo dai, có thể tự tái tạo phục hồi khi bị bi...",https://salt.tikicdn.com/cache/280x280/ts/product/a7/5f/74/7d0492ab03275e0c94e08084bae7bba0.jpg,1900000,,1900000,,0,0,0,,available,,1000,1000,,4642605,Macsim
189928661,4054200197617,Bạt phủ ô tô Mazda MX-5 nhãn hiệu Macsim sử dụng trong nhà chất liệu vải thun - màu xanh phối trắng,       Mô tả sản phẩm bạt phủ cao cấp Macsim   - Tên sản phẩm: Bạt phủ ô tô   - Chất liệu: Vải thun   - Màu sắc: Màu đen (Black)- Màu đỏ (Red)   - Nơi sử dụng:Trong nhà    Tính năng sản phẩm ...,https://salt.tikicdn.com/cache/280x280/ts/product/e9/a6/07/cbf900eea2166a7b76e85c5ec8d93004.jpg,5600000,,5600000,,0,0,0,,available,,1000,1000,,4642605,Macsim
181997844,9438633516271,"Hộp đựng đồ xếp gọn 2 ngăn 50L.50cm x 34cm x 31cm-nhãn hiệu Macsim màu xanh lá,xanh dương,vàng.","Hộp đựng đồ xếp gọn 2 ngăn  50L kích thước 50cm x 34cm  x 31cm - hộp đựng đồ trong cốp ô tô nhãn hiệu Macsim chất liệu PP cao cấp màu đen tímCốp ô tô của bạn là cả một kho đồ lỉnh kỉnh, ngổn ngang mà...",https://salt.tikicdn.com/cache/280x280/ts/product/69/92/bb/3f1888da0d51594c07033579d8c56a48.png,1400000,,1400000,,0,0,1,,available,,1000,1000,,4642605,Macsim
105328503,7029767077198,Mũ Bảo Hiểm 1/2 Chita CT31 - Nhiều màu,"Mũ Bảo Hiểm Nửa Đầu Chita với thiết kế mũ trơn đơn giản ôm sát nửa đầu kết hợp cùng lưỡi trai màu đen phối màu sắc tươi sáng, giúp nổi bật cá tính thời trang đồng thời bảo vệ bạn trên mọi nẻo đường.Sả...",https://salt.tikicdn.com/cache/280x280/ts/product/f5/d0/dd/050a73b6f3ee8358360d9c8cf01f7995.JPG,260000,,260000,,0,0,311,,available,,1000,1000,,50928,Chita
102387065,7154070549036,Đèn xe đạp thể thao KIOTOOL siêu sáng có còi pin sạc usb led T6 chống nước - Đèn còi xe đạp có 3 chế độ sáng còi to,Đèn xe đạp thể thao KIOTOOL siêu sáng có còi pin sạc usb led T6 chống nước - Test hàng trước khi giaoThông tin sản phẩm và hướng dẫn sử dụng Đèn xe đạp siêu sáng có còi pin sạc usb chống nước:-Thiết...,https://salt.tikicdn.com/cache/280x280/ts/product/d8/d4/c0/9bfec3879d736d286ead5dcf221dc3a6.png,84000,,84000,,0,0,477,,available,,1000,1000,,516689,KIOTOOL
96616121,3620007201922,"Tinh Dầu Treo Xe Hơi, Treo Phòng Gia Đình| Tự Chọn Mùi, Nguyên Chất,Có Kiểm Định Chất Lượng| Tinh Dầu TIDAMO Khử Mùi Xe Hơi, Thơm Phòng, Thư Giản Tinh Thần","Tinh Dầu Nguyên Chất Treo Xe Hơi, Treo Phòng Gia ĐìnhChính hãng TIDAMO, Có Kiểm Định Chất LượngTinh dầu Treo Thơm Phòng, Khử Mùi Xe Hơi, Thư Giản và Đuổi MuỗiQúy khách lựa chọn loại tinh dầu yêu th...",https://salt.tikicdn.com/cache/280x280/ts/product/79/3a/78/ed52b554f53b76ee50a9670f9514db4e.jpg,24000,,68000,,44000,65,585,,available,,1000,1000,,4246951,TIDAMO Tinh Dầu Số 1
3665433,2005000918148,Dung dịch chống bám nước kính xe 3M Glass Coat Windshield 3M 08889 LT 200ml,"Chống bám nước kính xe ô tô 3M Glass Coat Windshield 200mlChất phủ bảo vệ kính 3M PN8889LT là chất chống bám nước cho kính ô tô PN 08889LTHướng dẫn sử dụngLàm sạch kính, dùng khăn mềm hay mút xốp t...",https://salt.tikicdn.com/cache/280x280/ts/product/e3/1c/48/72bf74d1c5680e94be4923e4fbe683ba.png,165000,,180000,,15000,8,99,,available,,1000,1000,,63747,3M
50819880,1883861365827,"Bơm xe đạp, xe máy xách tay siêu nhẹ, áp suất 120 PSI, thân hợp kim siêu bền, hỗ trợ cả van Mỹ và van Pháp, bơm được cho tất cả các loại xe đạp bao gồm xe đua, xe địa hình, xe đạp đường trường, thương hiệu Wheel Up - Hàng chính hãng ","Bơm tay xe đạp Wheel Up:- Áp suất bơm 120 PSI đủ để bơm cho xe máy và tất cả mọi loại xe đạp: xe địa hình (60 PSI), xe đường trường (70 PSI), xe đạp đua (120 PSI)- Hỗ trợ cả 2 loại van Pháp và van M...",https://salt.tikicdn.com/cache/280x280/ts/product/d0/28/b0/12cf18cfecdc2955b4d7232c766db302.jpg,99000,,99000,,0,0,377,,available,,1000,1000,,232883,Wheel Up
